protocol,flow_duration,mean_forward_iat,min_forward_iat,max_forward_iat,std_forward_iat,mean_backward_iat,min_backward_iat,max_backward_iat,std_backward_iat,mean_flow_iat,min_flow_iat,max_flow_iat,std_flow_iat,mean_active_time,min_active_time,max_active_time,std_active_time,mean_idle_time,min_idle_time,max_idle_time,std_idle_time,Prediction
46,88813.28104,0.0,0.0,0.0,0.0,870.7184416,0.509865046,5857.52645,1001.110477,870.7184416,0.509865046,5857.52645,1001.110477,0.509865046,0.509865046,0.509865046,0.0,879.3343681,6.675281048,5857.52645,1002.284037,Normal Traffic
8,89124.62331,1896.268581,1.19e-06,5910.563229,1716.364405,0.0,0.0,0.0,0.0,1896.268581,1.19e-06,5910.563229,1716.364405,2.38e-06,1.19e-06,4.05e-06,1.22e-06,2025.559621,346.9063029,5910.563229,1698.492667,Normal Traffic
8,89124.62333,0.0,0.0,0.0,0.0,2072.665659,4.05e-06,5910.563223,1770.53743,2072.665659,4.05e-06,5910.563223,1770.53743,5.4e-06,4.05e-06,6.2e-06,9.6e-07,2228.115583,346.906301,5910.563223,1738.836566,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
22,85137.39497,9459.710552,4620.061275,18480.43122,3547.754576,0.0,0.0,0.0,0.0,9459.710552,4620.061275,18480.43122,3547.754576,0.0,0.0,0.0,0.0,9459.710552,4620.061275,18480.43122,3547.754576,Normal Traffic
22,85137.39495,0.0,0.0,0.0,0.0,10642.17437,9239.29399,18480.43121,3032.461805,10642.17437,9239.29399,18480.43121,3032.461805,0.0,0.0,0.0,0.0,10642.17437,9239.29399,18480.43121,3032.461805,Normal Traffic
46,89405.44478,93.91328233,0.160162926,4148.251723,158.6578738,0.0,0.0,0.0,0.0,93.91328233,0.160162926,4148.251723,158.6578738,0.456308872,0.160162926,0.871300936,0.248062662,94.70529058,1.000960112,4148.251723,159.094309,Normal Traffic
46,89405.44478,0.0,0.0,0.0,0.0,103.478524,0.160153866,4148.251722,178.9017853,103.478524,0.160153866,4148.251722,178.9017853,0.400885309,0.160153866,0.871302128,0.213903788,104.3204651,1.000957012,4148.251722,179.3872317,Normal Traffic
46,923.328336,230.832084,59.73693895,461.07812,153.9297519,0.0,0.0,0.0,0.0,230.832084,59.73693895,461.07812,153.9297519,0.0,0.0,0.0,0.0,230.832084,59.73693895,461.07812,153.9297519,Normal Traffic
46,462.2502239,0.0,0.0,0.0,0.0,462.2502239,462.2502239,462.2502239,0.0,462.2502239,462.2502239,462.2502239,0.0,0.0,0.0,0.0,0.0,462.2502239,462.2502239,462.2502239,0.0,DDoS Traffic
46,89340.41273,169.8486934,15.53809094,4033.470297,178.5071779,0.0,0.0,0.0,0.0,169.8486934,15.53809094,4033.470297,178.5071779,0.0,0.0,0.0,0.0,169.8486934,15.53809094,4033.470297,178.5071779,Normal Traffic
46,89340.41272,0.0,0.0,0.0,0.0,181.5862047,15.53808594,4033.470302,194.2521963,181.5862047,15.53808594,4033.470302,194.2521963,0.0,0.0,0.0,0.0,181.5862047,15.53808594,4033.470302,194.2521963,Normal Traffic
46,89424.60582,421.8141784,0.189991951,5784.464882,779.1715981,0.0,0.0,0.0,0.0,421.8141784,0.189991951,5784.464882,779.1715981,0.2014178,0.189991951,0.218723059,0.006138583,820.2188971,5.852478027,5784.464882,924.1748294,Normal Traffic
46,89424.40048,0.0,0.0,0.0,0.0,876.7098086,6.060134172,5784.669836,1052.00866,876.7098086,6.060134172,5784.669836,1052.00866,0.0,0.0,0.0,0.0,876.7098086,6.060134172,5784.669836,1052.00866,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
22,80549.60911,8054.960911,3328.051662,9240.800568,1968.961333,0.0,0.0,0.0,0.0,8054.960911,3328.051662,9240.800568,1968.961333,0.0,0.0,0.0,0.0,8054.960911,3328.051662,9240.800568,1968.961333,Normal Traffic
22,80549.60912,0.0,0.0,0.0,0.0,8949.956569,3328.051668,12539.91736,2238.140656,8949.956569,3328.051668,12539.91736,2238.140656,0.0,0.0,0.0,0.0,8949.956569,3328.051668,12539.91736,2238.140656,Normal Traffic
22,23731.75567,624.519886,44.75761294,4920.462311,1210.793439,0.0,0.0,0.0,0.0,624.519886,44.75761294,4920.462311,1210.793439,0.0,0.0,0.0,0.0,624.519886,44.75761294,4920.462311,1210.793439,Normal Traffic
22,23731.75566,0.0,0.0,0.0,0.0,847.562702,44.75759816,5159.615388,1504.220774,847.562702,44.75759816,5159.615388,1504.220774,0.0,0.0,0.0,0.0,847.562702,44.75759816,5159.615388,1504.220774,Normal Traffic
22,23776.36443,679.3246979,44.67878509,4920.692571,1218.108379,0.0,0.0,0.0,0.0,679.3246979,44.67878509,4920.692571,1218.108379,0.0,0.0,0.0,0.0,679.3246979,44.67878509,4920.692571,1218.108379,Normal Traffic
22,23776.36443,0.0,0.0,0.0,0.0,819.8746356,44.67877221,6180.670401,1476.670746,819.8746356,44.67877221,6180.670401,1476.670746,0.0,0.0,0.0,0.0,819.8746356,44.67877221,6180.670401,1476.670746,Normal Traffic
22,23896.26241,645.8449299,59.61887813,5040.661512,1174.016988,0.0,0.0,0.0,0.0,645.8449299,59.61887813,5040.661512,1174.016988,0.0,0.0,0.0,0.0,645.8449299,59.61887813,5040.661512,1174.016988,Normal Traffic
22,23896.26243,0.0,0.0,0.0,0.0,746.7582011,59.61888909,5280.658065,1307.662572,746.7582011,59.61888909,5280.658065,1307.662572,0.0,0.0,0.0,0.0,746.7582011,59.61888909,5280.658065,1307.662572,Normal Traffic
46,65159.70657,32579.85329,8171.16091,56988.54567,24408.69238,0.0,0.0,0.0,0.0,32579.85329,8171.16091,56988.54567,24408.69238,0.0,0.0,0.0,0.0,32579.85329,8171.16091,56988.54567,24408.69238,Normal Traffic
46,65159.70656,0.0,0.0,0.0,0.0,32579.85328,8171.160905,56988.54566,24408.69238,32579.85328,8171.160905,56988.54566,24408.69238,0.0,0.0,0.0,0.0,32579.85328,8171.160905,56988.54566,24408.69238,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,89254.75977,298.5109023,0.070100069,4190.594166,501.5342193,0.0,0.0,0.0,0.0,298.5109023,0.070100069,4190.594166,501.5342193,0.176221173,0.070100069,0.193305016,0.014142064,587.0319425,11.48261309,4190.594166,570.5074001,Normal Traffic
46,89254.58181,0.0,0.0,0.0,0.0,615.5488401,0.077538013,4190.768681,620.2405335,615.5488401,0.077538013,4190.768681,620.2405335,0.077538013,0.077538013,0.077538013,0.0,619.8229463,11.65994191,4190.768681,620.258799,Normal Traffic
46,89056.414,273.179184,0.16739583,4512.489138,506.9951357,0.0,0.0,0.0,0.0,273.179184,0.16739583,4512.489138,506.9951357,0.177937382,0.16739583,0.195995808,0.004918125,533.1025267,4.650596857,4512.489138,602.7064844,Normal Traffic
46,89056.23078,0.0,0.0,0.0,0.0,563.6470302,4.824237108,4512.676776,652.2422256,563.6470302,4.824237108,4512.676776,652.2422256,0.0,0.0,0.0,0.0,563.6470302,4.824237108,4512.676776,652.2422256,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,740.2020969,370.1010485,327.150753,413.0513439,42.95029545,0.0,0.0,0.0,0.0,370.1010485,327.150753,413.0513439,42.95029545,0.0,0.0,0.0,0.0,370.1010485,327.150753,413.0513439,42.95029545,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,85794.3267,7149.527225,1271.43556,15331.92034,3776.025029,0.0,0.0,0.0,0.0,7149.527225,1271.43556,15331.92034,3776.025029,0.0,0.0,0.0,0.0,7149.527225,1271.43556,15331.92034,3776.025029,Normal Traffic
46,85794.32668,0.0,0.0,0.0,0.0,7799.484244,2656.849275,15331.92033,3516.543115,7799.484244,2656.849275,15331.92033,3516.543115,0.0,0.0,0.0,0.0,7799.484244,2656.849275,15331.92033,3516.543115,Normal Traffic
46,88607.09363,17721.41873,17712.10475,17733.9218,8.862963023,0.0,0.0,0.0,0.0,17721.41873,17712.10475,17733.9218,8.862963023,0.0,0.0,0.0,0.0,17721.41873,17712.10475,17733.9218,8.862963023,Normal Traffic
46,88607.09363,0.0,0.0,0.0,0.0,17721.41873,17712.10475,17733.9218,8.862964224,17721.41873,17712.10475,17733.9218,8.862964224,0.0,0.0,0.0,0.0,17721.41873,17712.10475,17733.9218,8.862964224,Normal Traffic
46,73236.90361,12206.1506,1456.241156,23669.02636,9021.564628,0.0,0.0,0.0,0.0,12206.1506,1456.241156,23669.02636,9021.564628,0.0,0.0,0.0,0.0,12206.1506,1456.241156,23669.02636,9021.564628,Normal Traffic
46,73236.90363,0.0,0.0,0.0,0.0,12206.1506,1456.241174,23669.02633,9021.564617,12206.1506,1456.241174,23669.02633,9021.564617,0.0,0.0,0.0,0.0,12206.1506,1456.241174,23669.02633,9021.564617,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,33935.63736,491.8208313,0.167998791,2787.442217,712.2707355,0.0,0.0,0.0,0.0,491.8208313,0.167998791,2787.442217,712.2707355,0.17733372,0.167998791,0.188360929,0.004906215,917.0260184,4.88162303,2787.442217,745.823257,Normal Traffic
46,33935.45751,0.0,0.0,0.0,0.0,1094.692178,5.060775995,2838.363978,841.2458234,1094.692178,5.060775995,2838.363978,841.2458234,0.0,0.0,0.0,0.0,1094.692178,5.060775995,2838.363978,841.2458234,Normal Traffic
46,89371.17759,106.394259,0.9851408,4460.266104,180.6384809,0.0,0.0,0.0,0.0,106.394259,0.9851408,4460.266104,180.6384809,0.988400602,0.9851408,0.992641926,0.002702917,107.0254318,1.00412488,4460.266104,180.9937123,Normal Traffic
46,89371.17759,0.0,0.0,0.0,0.0,112.5581582,0.985128164,4460.266104,194.2160943,112.5581582,0.985128164,4460.266104,194.2160943,0.988403845,0.985128164,0.992643118,0.002707971,113.2651908,1.004144907,4460.266104,194.6266786,Normal Traffic
46,88881.23162,1777.624632,0.159879923,14758.64564,3076.171794,0.0,0.0,0.0,0.0,1777.624632,0.159879923,14758.64564,3076.171794,0.169528613,0.159879923,0.184595823,0.006216548,3418.352421,147.98632,14758.64564,3548.161204,Normal Traffic
46,88881.06962,0.0,0.0,0.0,0.0,3864.394331,148.1709089,14758.81169,3637.216383,3864.394331,148.1709089,14758.81169,3637.216383,0.0,0.0,0.0,0.0,3864.394331,148.1709089,14758.81169,3637.216383,Normal Traffic
46,40051.8612,130.0385104,0.96904397,1269.260682,160.3381752,0.0,0.0,0.0,0.0,130.0385104,0.96904397,1269.260682,160.3381752,0.96904397,0.96904397,0.96904397,0.0,130.4589321,1.006821156,1269.260682,160.429519,Normal Traffic
46,40051.86117,0.0,0.0,0.0,0.0,152.8696991,1.006823063,1463.795681,192.3446927,152.8696991,1.006823063,1463.795681,192.3446927,0.0,0.0,0.0,0.0,152.8696991,1.006823063,1463.795681,192.3446927,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,36804.64623,1415.563317,57.57184386,7663.372193,1606.756325,0.0,0.0,0.0,0.0,1415.563317,57.57184386,7663.372193,1606.756325,0.0,0.0,0.0,0.0,1415.563317,57.57184386,7663.372193,1606.756325,Normal Traffic
46,36804.64624,0.0,0.0,0.0,0.0,1600.20201,57.5718441,7663.372198,1699.13161,1600.20201,57.5718441,7663.372198,1699.13161,0.0,0.0,0.0,0.0,1600.20201,57.5718441,7663.372198,1699.13161,Normal Traffic
46,35430.89809,3936.766455,234.5711131,21367.48249,6337.543334,0.0,0.0,0.0,0.0,3936.766455,234.5711131,21367.48249,6337.543334,0.0,0.0,0.0,0.0,3936.766455,234.5711131,21367.48249,6337.543334,Normal Traffic
46,35430.89807,0.0,0.0,0.0,0.0,3936.766453,234.5711,21367.48249,6337.543334,3936.766453,234.5711,21367.48249,6337.543334,0.0,0.0,0.0,0.0,3936.766453,234.5711,21367.48249,6337.543334,Normal Traffic
46,68615.41389,68615.41389,68615.41389,68615.41389,0.0,0.0,0.0,0.0,0.0,68615.41389,68615.41389,68615.41389,0.0,0.0,0.0,0.0,0.0,68615.41389,68615.41389,68615.41389,0.0,Normal Traffic
46,68615.41388,0.0,0.0,0.0,0.0,68615.41388,68615.41388,68615.41388,0.0,68615.41388,68615.41388,68615.41388,0.0,0.0,0.0,0.0,0.0,68615.41388,68615.41388,68615.41388,0.0,Normal Traffic
46,55611.53257,13902.88314,759.722682,35323.91056,13367.98281,0.0,0.0,0.0,0.0,13902.88314,759.722682,35323.91056,13367.98281,0.0,0.0,0.0,0.0,13902.88314,759.722682,35323.91056,13367.98281,Normal Traffic
46,55611.53256,0.0,0.0,0.0,0.0,18537.17752,759.722682,35323.91055,14128.14963,18537.17752,759.722682,35323.91055,14128.14963,0.0,0.0,0.0,0.0,18537.17752,759.722682,35323.91055,14128.14963,Normal Traffic
22,23416.58643,780.5528811,59.18772507,5400.482465,1385.684151,0.0,0.0,0.0,0.0,780.5528811,59.18772507,5400.482465,1385.684151,0.0,0.0,0.0,0.0,780.5528811,59.18772507,5400.482465,1385.684151,Normal Traffic
22,23416.58643,0.0,0.0,0.0,0.0,936.6634571,59.18770099,5400.482477,1512.135756,936.6634571,59.18770099,5400.482477,1512.135756,0.0,0.0,0.0,0.0,936.6634571,59.18770099,5400.482477,1512.135756,Normal Traffic
22,23836.20129,554.3302626,44.75418115,5040.440138,1139.775284,0.0,0.0,0.0,0.0,554.3302626,44.75418115,5040.440138,1139.775284,0.0,0.0,0.0,0.0,554.3302626,44.75418115,5040.440138,1139.775284,Normal Traffic
22,23836.20131,0.0,0.0,0.0,0.0,701.0647443,44.75416183,5280.763399,1322.988454,701.0647443,44.75416183,5280.763399,1322.988454,0.0,0.0,0.0,0.0,701.0647443,44.75416183,5280.763399,1322.988454,Normal Traffic
22,23551.35224,872.2723053,59.829983,6437.249741,1586.589588,0.0,0.0,0.0,0.0,872.2723053,59.829983,6437.249741,1586.589588,0.0,0.0,0.0,0.0,872.2723053,59.829983,6437.249741,1586.589588,Normal Traffic
22,23551.35225,0.0,0.0,0.0,0.0,1177.567612,59.8299942,6437.24976,1907.061327,1177.567612,59.8299942,6437.24976,1907.061327,0.0,0.0,0.0,0.0,1177.567612,59.8299942,6437.24976,1907.061327,Normal Traffic
46,89175.96954,205.9491213,17.19789004,4319.36877,213.1440906,0.0,0.0,0.0,0.0,205.9491213,17.19789004,4319.36877,213.1440906,0.0,0.0,0.0,0.0,205.9491213,17.19789004,4319.36877,213.1440906,Normal Traffic
46,89175.96954,0.0,0.0,0.0,0.0,218.5685528,17.19789004,4319.368764,234.475484,218.5685528,17.19789004,4319.368764,234.475484,0.0,0.0,0.0,0.0,218.5685528,17.19789004,4319.368764,234.475484,Normal Traffic
46,89292.01396,206.2171223,14.39141488,4154.698316,203.1582613,0.0,0.0,0.0,0.0,206.2171223,14.39141488,4154.698316,203.1582613,0.0,0.0,0.0,0.0,206.2171223,14.39141488,4154.698316,203.1582613,Normal Traffic
46,89292.01395,0.0,0.0,0.0,0.0,221.5682728,14.39140415,4154.698317,229.1373565,221.5682728,14.39140415,4154.698317,229.1373565,0.0,0.0,0.0,0.0,221.5682728,14.39140415,4154.698317,229.1373565,Normal Traffic
46,32769.26115,442.8278534,1.416643143,1624.82251,421.3785773,0.0,0.0,0.0,0.0,442.8278534,1.416643143,1624.82251,421.3785773,0.0,0.0,0.0,0.0,442.8278534,1.416643143,1624.82251,421.3785773,Normal Traffic
46,32769.26116,0.0,0.0,0.0,0.0,537.2010026,1.416646004,5110.417036,721.9353347,537.2010026,1.416646004,5110.417036,721.9353347,0.0,0.0,0.0,0.0,537.2010026,1.416646004,5110.417036,721.9353347,Normal Traffic
46,65556.47479,32778.2374,454.683563,65101.79123,32323.55383,0.0,0.0,0.0,0.0,32778.2374,454.683563,65101.79123,32323.55383,0.0,0.0,0.0,0.0,32778.2374,454.683563,65101.79123,32323.55383,Normal Traffic
46,65556.4748,0.0,0.0,0.0,0.0,32778.2374,454.683562,65101.79123,32323.55384,32778.2374,454.683562,65101.79123,32323.55384,0.0,0.0,0.0,0.0,32778.2374,454.683562,65101.79123,32323.55384,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,88560.24073,720.0019572,0.779038191,5982.643088,880.0820374,0.0,0.0,0.0,0.0,720.0019572,0.779038191,5982.643088,880.0820374,0.779038191,0.779038191,0.779038191,0.0,725.897227,1.046514034,5982.643088,881.2595246,Normal Traffic
46,88020.98426,0.0,0.0,0.0,0.0,800.190766,0.779029131,5982.643094,969.2874156,800.190766,0.779029131,5982.643094,969.2874156,0.779029131,0.779029131,0.779029131,0.0,807.5248186,1.046513081,5982.643094,970.6805911,Normal Traffic
46,42615.5976,1121.463095,370.797776,5171.690194,772.9700046,0.0,0.0,0.0,0.0,1121.463095,370.797776,5171.690194,772.9700046,0.0,0.0,0.0,0.0,1121.463095,370.797776,5171.690194,772.9700046,Normal Traffic
46,42615.5976,0.0,0.0,0.0,0.0,1374.696697,370.7977788,8804.896069,1588.4302,1374.696697,370.7977788,8804.896069,1588.4302,0.0,0.0,0.0,0.0,1374.696697,370.7977788,8804.896069,1588.4302,Normal Traffic
46,1.107576847,0.553788424,0.545895815,0.561681032,0.007892609,0.0,0.0,0.0,0.0,0.553788424,0.545895815,0.561681032,0.007892609,0.553788424,0.545895815,0.561681032,0.007892609,0.0,0.0,0.0,0.0,DDoS Traffic
46,1.10758996,0.0,0.0,0.0,0.0,0.55379498,0.545905113,0.561684847,0.007889867,0.55379498,0.545905113,0.561684847,0.007889867,0.55379498,0.545905113,0.561684847,0.007889867,0.0,0.0,0.0,0.0,DDoS Traffic
46,88527.58313,737.7298594,3.288071156,6615.503642,879.4389233,0.0,0.0,0.0,0.0,737.7298594,3.288071156,6615.503642,879.4389233,0.0,0.0,0.0,0.0,737.7298594,3.288071156,6615.503642,879.4389233,Normal Traffic
46,87450.06289,0.0,0.0,0.0,0.0,795.0005717,3.288058043,7856.629083,1020.115943,795.0005717,3.288058043,7856.629083,1020.115943,0.0,0.0,0.0,0.0,795.0005717,3.288058043,7856.629083,1020.115943,Normal Traffic
46,65717.73528,4107.358455,2811.572343,14525.37697,3218.377462,0.0,0.0,0.0,0.0,4107.358455,2811.572343,14525.37697,3218.377462,0.0,0.0,0.0,0.0,4107.358455,2811.572343,14525.37697,3218.377462,Normal Traffic
46,65717.73529,0.0,0.0,0.0,0.0,4381.182352,2811.572331,14525.37696,3755.630483,4381.182352,2811.572331,14525.37696,3755.630483,0.0,0.0,0.0,0.0,4381.182352,2811.572331,14525.37696,3755.630483,Normal Traffic
46,89249.21597,3305.526517,553.13006,10135.50591,2416.664904,0.0,0.0,0.0,0.0,3305.526517,553.13006,10135.50591,2416.664904,0.0,0.0,0.0,0.0,3305.526517,553.13006,10135.50591,2416.664904,Normal Traffic
46,84775.83322,0.0,0.0,0.0,0.0,3685.905792,553.130059,10135.50592,2460.659363,3685.905792,553.130059,10135.50592,2460.659363,0.0,0.0,0.0,0.0,3685.905792,553.130059,10135.50592,2460.659363,Normal Traffic
46,42837.54552,1127.303829,288.664782,5741.050019,849.9147438,0.0,0.0,0.0,0.0,1127.303829,288.664782,5741.050019,849.9147438,0.0,0.0,0.0,0.0,1127.303829,288.664782,5741.050019,849.9147438,Normal Traffic
46,38484.75697,0.0,0.0,0.0,0.0,1202.648655,288.664778,5741.050018,927.1205765,1202.648655,288.664778,5741.050018,927.1205765,0.0,0.0,0.0,0.0,1202.648655,288.664778,5741.050018,927.1205765,Normal Traffic
46,87359.56868,1648.293749,350.7622819,5547.192751,870.395634,0.0,0.0,0.0,0.0,1648.293749,350.7622819,5547.192751,870.395634,0.0,0.0,0.0,0.0,1648.293749,350.7622819,5547.192751,870.395634,Normal Traffic
46,85268.06694,0.0,0.0,0.0,0.0,1776.418061,382.2848721,7699.365206,1220.633618,1776.418061,382.2848721,7699.365206,1220.633618,0.0,0.0,0.0,0.0,1776.418061,382.2848721,7699.365206,1220.633618,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,89006.30154,209.9205225,30.22319102,4144.849498,207.7792812,0.0,0.0,0.0,0.0,209.9205225,30.22319102,4144.849498,207.7792812,0.0,0.0,0.0,0.0,209.9205225,30.22319102,4144.849498,207.7792812,Normal Traffic
46,88580.38251,0.0,0.0,0.0,0.0,227.7130656,30.22319007,4144.849483,240.1253623,227.7130656,30.22319007,4144.849483,240.1253623,0.0,0.0,0.0,0.0,227.7130656,30.22319007,4144.849483,240.1253623,Normal Traffic
46,88580.08802,1845.4185,702.4829001,6059.663275,855.3712794,0.0,0.0,0.0,0.0,1845.4185,702.4829001,6059.663275,855.3712794,0.0,0.0,0.0,0.0,1845.4185,702.4829001,6059.663275,855.3712794,Normal Traffic
46,85290.19719,0.0,0.0,0.0,0.0,1938.413573,702.4829061,6447.404842,1108.570795,1938.413573,702.4829061,6447.404842,1108.570795,0.0,0.0,0.0,0.0,1938.413573,702.4829061,6447.404842,1108.570795,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
22,23311.43358,555.0341328,59.61802888,4920.468606,1158.034028,0.0,0.0,0.0,0.0,555.0341328,59.61802888,4920.468606,1158.034028,0.0,0.0,0.0,0.0,555.0341328,59.61802888,4920.468606,1158.034028,Normal Traffic
22,22831.15393,0.0,0.0,0.0,0.0,736.4888363,59.61804914,5040.379288,1397.361813,736.4888363,59.61804914,5040.379288,1397.361813,0.0,0.0,0.0,0.0,736.4888363,59.61804914,5040.379288,1397.361813,Normal Traffic
8,4555.270416,2277.635208,2127.336683,2427.933733,150.298525,0.0,0.0,0.0,0.0,2277.635208,2127.336683,2427.933733,150.298525,0.0,0.0,0.0,0.0,2277.635208,2127.336683,2427.933733,150.298525,Normal Traffic
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal Traffic
8,30033.01374,4290.430534,1978.156417,7816.119156,2058.710776,0.0,0.0,0.0,0.0,4290.430534,1978.156417,7816.119156,2058.710776,0.0,0.0,0.0,0.0,4290.430534,1978.156417,7816.119156,2058.710776,Normal Traffic
8,18136.60018,0.0,0.0,0.0,0.0,4534.150044,2207.474466,7816.119151,2295.990564,4534.150044,2207.474466,7816.119151,2295.990564,0.0,0.0,0.0,0.0,4534.150044,2207.474466,7816.119151,2295.990564,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,46383.85643,437.5835512,3.031955004,2946.920174,564.3324277,0.0,0.0,0.0,0.0,437.5835512,3.031955004,2946.920174,564.3324277,0.0,0.0,0.0,0.0,437.5835512,3.031955004,2946.920174,564.3324277,Normal Traffic
46,45492.58245,0.0,0.0,0.0,0.0,548.103403,3.031940937,2946.920169,639.7820995,548.103403,3.031940937,2946.920169,639.7820995,0.0,0.0,0.0,0.0,548.103403,3.031940937,2946.920169,639.7820995,Normal Traffic
46,43994.94727,43994.94727,43994.94727,43994.94727,0.0,0.0,0.0,0.0,0.0,43994.94727,43994.94727,43994.94727,0.0,0.0,0.0,0.0,0.0,43994.94727,43994.94727,43994.94727,0.0,Normal Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Traffic
